g_id,src,dst,label
image5_15,8,12,5
image5_15,9,14,5
image5_15,10,11,5
image5_15,14,16,5
image9_22,0,7,9
image9_22,0,6,9
image9_22,1,5,9
image9_22,1,3,9
image9_22,2,7,9
image9_22,2,6,9
image9_22,3,4,9
image9_22,4,5,9
image22_39,0,1,22
image22_39,1,6,22
image22_39,2,5,22
image22_39,2,3,22
image22_39,2,6,22
image22_39,3,5,22
image22_39,3,4,22
image22_39,4,6,22
image15_32,0,2,15
image15_32,0,22,15
image15_32,1,9,15
image15_32,1,11,15
image15_32,2,18,15
image15_32,2,20,15
image15_32,3,12,15
image15_32,3,23,15
image15_32,4,15,15
image15_32,4,23,15
image15_32,5,8,15
image15_32,5,12,15
image15_32,6,23,15
image15_32,6,7,15
image15_32,7,16,15
image15_32,8,21,15
image15_32,8,19,15
image15_32,9,17,15
image15_32,10,19,15
image15_32,10,16,15
image15_32,11,22,15
image15_32,12,13,15
image15_32,13,21,15
image15_32,14,16,15
image15_32,14,15,15
image15_32,17,18,15
image17_8,0,7,17
image17_8,0,2,17
image17_8,1,6,17
image17_8,1,5,17
image17_8,2,5,17
image17_8,3,5,17
image17_8,3,7,17
image17_8,6,7,17
image17_8,5,8,17
image3_44,0,4,3
image3_44,0,12,3
image3_44,1,16,3
image3_44,1,19,3
image3_44,1,14,3
image3_44,2,7,3
image3_44,2,8,3
image3_44,3,15,3
image3_44,3,16,3
image3_44,4,18,3
image3_44,4,15,3
image3_44,5,18,3
image3_44,5,11,3
image3_44,6,19,3
image3_44,6,20,3
image3_44,7,13,3
image3_44,8,10,3
image3_44,9,17,3
image3_44,9,18,3
image3_44,10,12,3
image3_44,10,20,3
image3_44,11,17,3
image3_44,12,14,3
image3_44,13,16,3
image3_44,13,21,3
image3_44,14,20,3
image3_44,19,21,3
image19_11,0,6,19
image19_11,0,1,19
image19_11,1,5,19
image19_11,2,5,19
image19_11,2,3,19
image19_11,3,4,19
image19_11,3,5,19
image19_11,4,6,19
image2_25,0,6,2
image2_25,0,7,2
image2_25,1,5,2
image2_25,1,2,2
image2_25,2,4,2
image2_25,3,7,2
image2_25,3,4,2
image2_25,4,5,2
image2_25,6,8,2
image2_25,7,8,2
image13_9,0,6,13
image13_9,0,5,13
image13_9,0,3,13
image13_9,1,4,13
image13_9,1,10,13
image13_9,1,6,13
image13_9,2,9,13
image13_9,2,5,13
image13_9,4,7,13
image13_9,5,8,13
image11_21,0,4,11
image11_21,1,14,11
image11_21,2,6,11
image11_21,2,11,11
image11_21,2,7,11
image11_21,3,5,11
image11_21,3,12,11
image11_21,3,11,11
image11_21,4,9,11
image11_21,4,11,11
image11_21,7,9,11
image11_21,7,14,11
image11_21,8,13,11
image11_21,10,12,11
image11_21,12,13,11
image11_21,13,14,11
image4_20,0,1,4
image4_20,0,7,4
image4_20,1,6,4
image4_20,1,4,4
image4_20,2,6,4
image4_20,2,4,4
image4_20,3,5,4
image4_20,3,7,4
image4_20,5,6,4
image21_39,0,18,21
image21_39,0,3,21
image21_39,0,12,21
image21_39,1,8,21
image21_39,1,10,21
image21_39,2,3,21
image21_39,2,16,21
image21_39,4,7,21
image21_39,4,8,21
image21_39,5,19,21
image21_39,5,14,21
image21_39,6,17,21
image21_39,6,12,21
image21_39,7,13,21
image21_39,9,15,21
image21_39,9,14,21
image21_39,10,11,21
image21_39,11,13,21
image21_39,12,16,21
image21_39,15,19,21
image21_39,17,18,21
image4_33,0,1,4
image4_33,0,4,4
image4_33,1,6,4
image4_33,2,5,4
image4_33,2,4,4
image4_33,3,7,4
image4_33,3,5,4
image4_33,5,6,4
image4_33,6,7,4
image12_10,0,1,12
image12_10,1,10,12
image12_10,1,7,12
image12_10,2,11,12
image12_10,3,5,12
image12_10,3,7,12
image12_10,4,9,12
image12_10,4,5,12
image12_10,4,8,12
image12_10,6,11,12
image12_10,6,8,12
image12_10,8,10,12
image12_10,9,11,12
image21_23,0,8,21
image21_23,0,4,21
image21_23,1,9,21
image21_23,1,10,21
image21_23,2,12,21
image21_23,2,11,21
image21_23,3,8,21
image21_23,3,7,21
image21_23,3,4,21
image21_23,4,6,21
image21_23,5,11,21
image21_23,5,12,21
image21_23,6,7,21
image21_23,9,13,21
image21_23,10,13,21
image1_34,0,6,1
image1_34,0,7,1
image1_34,1,7,1
image1_34,1,2,1
image1_34,1,8,1
image1_34,2,3,1
image1_34,3,5,1
image1_34,4,5,1
image1_34,4,7,1
image1_34,6,8,1
image22_26,0,1,22
image22_26,0,4,22
image22_26,0,3,22
image22_26,0,2,22
image22_26,1,4,22
image22_26,2,4,22
image12_25,0,6,12
image12_25,0,8,12
image12_25,0,2,12
image12_25,1,4,12
image12_25,1,6,12
image12_25,2,3,12
image12_25,3,5,12
image12_25,3,10,12
image12_25,4,11,12
image12_25,4,9,12
image12_25,5,7,12
image12_25,6,7,12
image12_25,8,9,12
image2_8,0,10,2
image2_8,0,1,2
image2_8,0,4,2
image2_8,1,2,2
image2_8,2,3,2
image2_8,3,4,2
image2_8,5,6,2
image2_8,5,10,2
image2_8,6,8,2
image2_8,6,9,2
image2_8,7,8,2
image2_8,7,9,2
image1_4,0,6,1
image1_4,0,3,1
image1_4,1,4,1
image1_4,1,2,1
image1_4,2,7,1
image1_4,3,4,1
image1_4,3,7,1
image1_4,4,5,1
image1_4,5,6,1
image5_42,0,5,5
image5_42,0,7,5
image5_42,1,13,5
image5_42,1,3,5
image5_42,1,19,5
image5_42,2,15,5
image5_42,2,18,5
image5_42,3,17,5
image5_42,4,15,5
image5_42,4,16,5
image5_42,4,12,5
image5_42,5,8,5
image5_42,6,14,5
image5_42,6,18,5
image5_42,7,8,5
image5_42,9,11,5
image5_42,9,19,5
image5_42,10,12,5
image5_42,11,18,5
image5_42,11,16,5
image5_42,13,14,5
image17_22,0,5,17
image17_22,0,1,17
image17_22,0,6,17
image17_22,1,2,17
image17_22,1,4,17
image17_22,2,5,17
image17_22,4,6,17
image17_22,1,7,17
image1_25,0,5,1
image1_25,0,1,1
image1_25,1,2,1
image1_25,2,4,1
image1_25,2,3,1
image1_25,3,6,1
image1_25,4,5,1
image1_25,4,6,1
image20_24,0,8,20
image20_24,0,7,20
image20_24,1,2,20
image20_24,1,3,20
image20_24,2,6,20
image20_24,2,7,20
image20_24,3,4,20
image20_24,4,9,20
image20_24,7,9,20
image20_24,7,10,20
image20_24,6,8,20
image4_17,0,1,4
image4_17,0,7,4
image4_17,1,6,4
image4_17,1,4,4
image4_17,2,6,4
image4_17,2,4,4
image4_17,3,5,4
image4_17,3,7,4
image4_17,5,6,4
image14_38,0,9,14
image14_38,1,12,14
image14_38,1,5,14
image14_38,1,9,14
image14_38,2,3,14
image14_38,2,10,14
image14_38,2,8,14
image14_38,4,6,14
image14_38,4,9,14
image14_38,6,8,14
image14_38,6,12,14
image14_38,7,10,14
image14_38,7,12,14
image14_38,8,11,14
image2_35,0,8,2
image2_35,0,6,2
image2_35,1,12,2
image2_35,1,7,2
image2_35,2,9,2
image2_35,2,5,2
image2_35,3,13,2
image2_35,3,9,2
image2_35,4,11,2
image2_35,4,6,2
image2_35,5,13,2
image2_35,7,9,2
image2_35,8,11,2
image2_35,10,11,2
image2_35,10,12,2
image19_1,0,2,19
image19_1,0,3,19
image19_1,1,5,19
image19_1,2,4,19
image19_1,3,5,19
image19_1,1,4,19
image13_29,0,5,13
image13_29,0,9,13
image13_29,0,7,13
image13_29,1,6,13
image13_29,2,3,13
image13_29,2,6,13
image13_29,4,10,13
image13_29,4,9,13
image13_29,5,6,13
image13_29,8,9,13
image15_11,0,2,15
image15_11,0,11,15
image15_11,1,6,15
image15_11,1,4,15
image15_11,2,6,15
image15_11,3,16,15
image15_11,3,5,15
image15_11,4,7,15
image15_11,5,12,15
image15_11,6,11,15
image15_11,7,19,15
image15_11,7,18,15
image15_11,8,9,15
image15_11,8,10,15
image15_11,8,18,15
image15_11,9,19,15
image15_11,10,11,15
image15_11,12,17,15
image15_11,12,15,15
image15_11,13,14,15
image15_11,13,17,15
image15_11,14,16,15
image22_33,0,1,22
image22_33,1,6,22
image22_33,2,5,22
image22_33,2,3,22
image22_33,2,6,22
image22_33,3,5,22
image22_33,3,4,22
image22_33,4,6,22
image8_36,0,3,8
image8_36,0,5,8
image8_36,2,5,8
image8_36,3,4,8
image8_36,1,6,8
image5_35,0,13,5
image5_35,0,19,5
image5_35,1,3,5
image5_35,1,10,5
image5_35,2,18,5
image5_35,2,13,5
image5_35,3,15,5
image5_35,4,9,5
image5_35,4,7,5
image5_35,5,20,5
image5_35,5,16,5
image5_35,6,11,5
image5_35,6,12,5
image5_35,7,8,5
image5_35,8,16,5
image5_35,8,10,5
image5_35,9,16,5
image5_35,10,20,5
image5_35,11,14,5
image5_35,12,14,5
image5_35,15,20,5
image5_35,17,18,5
image5_35,17,19,5
image5_35,9,21,5
image7_47,0,7,7
image7_47,0,6,7
image7_47,0,2,7
image7_47,1,5,7
image7_47,1,6,7
image7_47,3,9,7
image7_47,4,8,7
image7_47,4,7,7
image7_47,5,9,7
image7_47,8,9,7
image3_34,0,2,3
image3_34,0,3,3
image3_34,2,4,3
image3_34,3,4,3
image3_34,1,6,3
image4_37,0,1,4
image4_37,0,4,4
image4_37,1,6,4
image4_37,2,5,4
image4_37,2,4,4
image4_37,3,7,4
image4_37,3,5,4
image4_37,5,6,4
image4_37,6,7,4
image4_23,0,5,4
image4_23,0,3,4
image4_23,1,4,4
image4_23,2,6,4
image4_23,2,4,4
image4_23,3,6,4
image4_23,3,4,4
image19_47,0,1,19
image19_47,0,2,19
image19_47,1,4,19
image19_47,2,7,19
image19_47,2,3,19
image19_47,3,5,19
image19_47,3,6,19
image19_47,4,6,19
image19_47,5,7,19
image21_6,0,13,21
image21_6,0,4,21
image21_6,1,12,21
image21_6,1,15,21
image21_6,2,6,21
image21_6,2,3,21
image21_6,3,14,21
image21_6,4,7,21
image21_6,5,10,21
image21_6,5,9,21
image21_6,6,14,21
image21_6,7,9,21
image21_6,7,8,21
image21_6,8,10,21
image21_6,9,13,21
image21_6,11,12,21
image21_6,11,15,21
image16_46,0,6,16
image16_46,0,9,16
image16_46,1,12,16
image16_46,1,5,16
image16_46,2,3,16
image16_46,2,7,16
image16_46,3,12,16
image16_46,4,7,16
image16_46,4,5,16
image16_46,6,10,16
image16_46,7,8,16
image16_46,8,10,16
image16_46,8,11,16
image16_46,9,11,16
image18_20,0,3,18
image18_20,0,7,18
image18_20,0,2,18
image18_20,1,8,18
image18_20,1,6,18
image18_20,2,11,18
image18_20,3,14,18
image18_20,4,5,18
image18_20,4,6,18
image18_20,5,8,18
image18_20,6,13,18
image18_20,7,14,18
image18_20,7,9,18
image18_20,8,10,18
image18_20,9,12,18
image18_20,10,12,18
image18_20,11,13,18
image6_27,0,9,6
image6_27,0,1,6
image6_27,2,7,6
image6_27,3,9,6
image6_27,4,7,6
image6_27,5,6,6
image6_27,5,9,6
image6_27,7,8,6
image16_36,0,4,16
image16_36,0,10,16
image16_36,0,11,16
image16_36,1,5,16
image16_36,1,8,16
image16_36,2,11,16
image16_36,2,6,16
image16_36,3,9,16
image16_36,3,4,16
image16_36,4,8,16
image16_36,5,7,16
image16_36,6,10,16
image16_36,7,9,16
image17_5,0,7,17
image17_5,0,2,17
image17_5,1,6,17
image17_5,1,5,17
image17_5,2,5,17
image17_5,3,5,17
image17_5,3,7,17
image17_5,6,7,17
image13_38,0,9,13
image13_38,0,4,13
image13_38,0,10,13
image13_38,1,6,13
image13_38,2,4,13
image13_38,3,5,13
image13_38,3,6,13
image13_38,4,8,13
image13_38,6,9,13
image13_38,7,8,13
image22_7,0,4,22
image22_7,0,3,22
image22_7,1,5,22
image22_7,1,2,22
image22_7,1,3,22
image22_7,3,6,22
image22_7,4,5,22
image22_7,4,6,22
image13_26,0,5,13
image13_26,0,9,13
image13_26,0,7,13
image13_26,1,6,13
image13_26,2,3,13
image13_26,2,6,13
image13_26,4,10,13
image13_26,4,9,13
image13_26,5,6,13
image13_26,8,9,13
image8_48,0,4,8
image8_48,0,3,8
image8_48,1,5,8
image8_48,1,4,8
image8_48,2,3,8
image8_48,3,5,8
image8_48,4,5,8
image21_46,0,6,21
image21_46,0,11,21
image21_46,1,5,21
image21_46,2,7,21
image21_46,2,6,21
image21_46,3,17,21
image21_46,3,13,21
image21_46,4,18,21
image21_46,4,14,21
image21_46,5,6,21
image21_46,7,14,21
image21_46,8,14,21
image21_46,8,11,21
image21_46,8,12,21
image21_46,9,15,21
image21_46,9,10,21
image21_46,10,16,21
image21_46,12,17,21
image21_46,15,16,21
image21_46,17,18,21
image20_36,0,13,20
image20_36,0,4,20
image20_36,0,1,20
image20_36,1,6,20
image20_36,1,7,20
image20_36,2,7,20
image20_36,2,22,20
image20_36,2,17,20
image20_36,3,22,20
image20_36,3,11,20
image20_36,4,16,20
image20_36,5,21,20
image20_36,6,18,20
image20_36,6,12,20
image20_36,8,18,20
image20_36,8,11,20
image20_36,8,15,20
image20_36,9,22,20
image20_36,9,16,20
image20_36,9,18,20
image20_36,10,19,20
image20_36,10,11,20
image20_36,12,15,20
image20_36,14,23,20
image20_36,14,20,20
image20_36,15,23,20
image20_36,16,17,20
image20_36,17,21,20
image20_36,19,20,20
image21_3,0,13,21
image21_3,0,4,21
image21_3,1,12,21
image21_3,1,15,21
image21_3,2,6,21
image21_3,2,3,21
image21_3,3,14,21
image21_3,4,7,21
image21_3,5,10,21
image21_3,5,9,21
image21_3,6,14,21
image21_3,7,9,21
image21_3,7,8,21
image21_3,8,10,21
image21_3,9,13,21
image21_3,11,12,21
image21_3,11,15,21
image6_43,0,5,6
image6_43,0,6,6
image6_43,0,1,6
image6_43,2,7,6
image6_43,3,5,6
image6_43,4,6,6
image10_18,0,1,10
image10_18,0,4,10
image10_18,1,3,10
image10_18,1,2,10
image10_18,3,5,10
image1_26,0,5,1
image1_26,0,1,1
image1_26,1,2,1
image1_26,2,4,1
image1_26,2,3,1
image1_26,3,6,1
image1_26,4,5,1
image1_26,4,6,1
image18_34,0,7,18
image18_34,0,5,18
image18_34,1,3,18
image18_34,1,16,18
image18_34,2,9,18
image18_34,2,12,18
image18_34,2,15,18
image18_34,3,15,18
image18_34,4,9,18
image18_34,4,12,18
image18_34,5,6,18
image18_34,6,12,18
image18_34,7,14,18
image18_34,7,11,18
image18_34,8,16,18
image18_34,8,11,18
image18_34,10,13,18
image18_34,10,14,18
image18_34,13,16,18
image12_44,0,16,12
image12_44,0,13,12
image12_44,1,10,12
image12_44,1,3,12
image12_44,1,2,12
image12_44,2,7,12
image12_44,3,16,12
image12_44,4,17,12
image12_44,5,14,12
image12_44,5,8,12
image12_44,6,8,12
image12_44,7,17,12
image12_44,8,9,12
image12_44,9,15,12
image12_44,11,16,12
image12_44,11,14,12
image12_44,12,13,12
image12_44,12,17,12
image12_44,12,15,12
image19_28,0,2,19
image19_28,0,5,19
image19_28,0,4,19
image19_28,1,6,19
image19_28,1,3,19
image19_28,2,4,19
image19_28,2,7,19
image19_28,3,7,19
image19_28,4,7,19
image19_28,5,6,19
image12_3,0,1,12
image12_3,1,10,12
image12_3,1,7,12
image12_3,2,11,12
image12_3,3,5,12
image12_3,3,7,12
image12_3,4,9,12
image12_3,4,5,12
image12_3,4,8,12
image12_3,6,11,12
image12_3,6,8,12
image12_3,8,10,12
image12_3,9,11,12
image20_16,0,7,20
image20_16,0,13,20
image20_16,0,10,20
image20_16,1,8,20
image20_16,1,4,20
image20_16,1,7,20
image20_16,2,9,20
image20_16,2,5,20
image20_16,2,7,20
image20_16,3,12,20
image20_16,3,11,20
image20_16,4,12,20
image20_16,5,13,20
image20_16,5,10,20
image20_16,8,9,20
image20_16,10,11,20
image17_21,0,5,17
image17_21,0,1,17
image17_21,0,6,17
image17_21,1,2,17
image17_21,1,4,17
image17_21,2,5,17
image17_21,4,6,17
image14_45,0,9,14
image14_45,0,3,14
image14_45,0,8,14
image14_45,1,7,14
image14_45,2,5,14
image14_45,2,10,14
image14_45,2,7,14
image14_45,3,5,14
image14_45,4,11,14
image14_45,6,8,14
image14_45,7,11,14
image14_45,8,10,14
image14_45,10,12,14
image14_45,11,12,14
image20_37,0,13,20
image20_37,0,4,20
image20_37,0,1,20
image20_37,1,6,20
image20_37,1,7,20
image20_37,2,7,20
image20_37,2,22,20
image20_37,2,17,20
image20_37,3,22,20
image20_37,3,11,20
image20_37,4,16,20
image20_37,5,21,20
image20_37,6,18,20
image20_37,6,12,20
image20_37,8,18,20
image20_37,8,11,20
image20_37,8,15,20
image20_37,9,22,20
image20_37,9,16,20
image20_37,9,18,20
image20_37,10,19,20
image20_37,10,11,20
image20_37,12,15,20
image20_37,14,23,20
image20_37,14,20,20
image20_37,15,23,20
image20_37,16,17,20
image20_37,17,21,20
image20_37,19,20,20
image22_13,0,2,22
image22_13,1,5,22
image22_13,1,2,22
image22_13,2,4,22
image22_13,3,4,22
image22_13,3,5,22
image22_13,4,5,22
image4_1,0,5,4
image4_1,0,2,4
image4_1,1,3,4
image4_1,1,5,4
image4_1,2,7,4
image4_1,2,6,4
image4_1,3,7,4
image4_1,4,7,4
image4_1,4,6,4
image18_25,0,6,18
image18_25,0,3,18
image18_25,1,12,18
image18_25,1,2,18
image18_25,1,9,18
image18_25,2,3,18
image18_25,4,6,18
image18_25,4,14,18
image18_25,5,9,18
image18_25,5,12,18
image18_25,6,11,18
image18_25,7,8,18
image18_25,7,14,18
image18_25,8,13,18
image18_25,9,13,18
image18_25,10,14,18
image18_25,10,11,18
image14_10,0,10,14
image14_10,1,5,14
image14_10,2,3,14
image14_10,3,10,14
image14_10,3,11,14
image14_10,4,5,14
image14_10,4,7,14
image14_10,4,8,14
image14_10,5,6,14
image14_10,6,9,14
image14_10,6,11,14
image14_10,7,11,14
image14_10,9,10,14
image18_8,0,7,18
image18_8,0,8,18
image18_8,0,14,18
image18_8,1,3,18
image18_8,1,6,18
image18_8,2,7,18
image18_8,2,8,18
image18_8,3,4,18
image18_8,3,11,18
image18_8,4,9,18
image18_8,5,12,18
image18_8,5,13,18
image18_8,6,14,18
image18_8,8,15,18
image18_8,9,13,18
image18_8,10,13,18
image18_8,10,11,18
image18_8,12,15,18
image16_32,0,4,16
image16_32,0,10,16
image16_32,0,11,16
image16_32,1,5,16
image16_32,1,8,16
image16_32,2,11,16
image16_32,2,6,16
image16_32,3,9,16
image16_32,3,4,16
image16_32,4,8,16
image16_32,5,7,16
image16_32,6,10,16
image16_32,7,9,16
image6_6,0,6,6
image6_6,1,3,6
image6_6,1,7,6
image6_6,2,7,6
image6_6,4,5,6
image6_6,6,7,6
image1_41,0,8,1
image1_41,0,7,1
image1_41,1,3,1
image1_41,1,6,1
image1_41,2,3,1
image1_41,2,7,1
image1_41,3,8,1
image1_41,4,5,1
image1_41,4,6,1
image1_41,5,8,1
image6_15,0,2,6
image6_15,1,6,6
image6_15,2,4,6
image6_15,3,7,6
image6_15,4,6,6
image6_15,4,5,6
image6_15,7,8,6
image6_15,7,9,6
image6_15,2,10,6
image9_34,0,3,9
image9_34,0,8,9
image9_34,1,3,9
image9_34,1,4,9
image9_34,2,5,9
image9_34,2,7,9
image9_34,4,6,9
image9_34,5,9,9
image9_34,6,8,9
image9_34,7,9,9
image10_50,1,6,10
image10_50,2,5,10
image10_50,2,4,10
image10_50,3,5,10
image10_50,3,7,10
image10_50,5,6,10
image15_27,0,14,15
image15_27,0,1,15
image15_27,1,15,15
image15_27,2,16,15
image15_27,2,10,15
image15_27,3,12,15
image15_27,4,6,15
image15_27,4,16,15
image15_27,4,13,15
image15_27,5,10,15
image15_27,5,17,15
image15_27,6,11,15
image15_27,7,17,15
image15_27,7,13,15
image15_27,7,8,15
image15_27,8,10,15
image15_27,9,15,15
image15_27,9,12,15
image15_27,11,16,15
image15_27,12,14,15
image10_27,0,3,10
image10_27,2,3,10
image10_27,2,5,10
image10_27,2,4,10
image10_25,0,3,10
image10_25,2,3,10
image10_25,2,5,10
image10_25,2,4,10
image14_47,0,9,14
image14_47,0,3,14
image14_47,0,8,14
image14_47,1,7,14
image14_47,2,5,14
image14_47,2,10,14
image14_47,2,7,14
image14_47,3,5,14
image14_47,4,11,14
image14_47,6,8,14
image14_47,7,11,14
image14_47,8,10,14
image14_47,10,12,14
image14_47,11,12,14
image21_16,0,6,21
image21_16,0,3,21
image21_16,1,12,21
image21_16,1,14,21
image21_16,1,5,21
image21_16,2,8,21
image21_16,2,5,21
image21_16,3,16,21
image21_16,4,9,21
image21_16,4,11,21
image21_16,5,13,21
image21_16,6,16,21
image21_16,7,12,21
image21_16,7,8,21
image21_16,9,15,21
image21_16,10,14,21
image21_16,10,13,21
image21_16,11,15,21
image8_29,1,2,8
image8_29,2,3,8
image10_35,2,5,10
image10_35,2,7,10
image10_35,3,5,10
image10_35,4,5,10
image10_35,4,6,10
image10_35,0,1,10
image7_30,0,3,7
image7_30,0,9,7
image7_30,1,6,7
image7_30,1,7,7
image7_30,2,7,7
image7_30,2,8,7
image7_30,2,5,7
image7_30,3,4,7
image7_30,3,6,7
image7_30,8,9,7
image21_45,0,6,21
image21_45,0,11,21
image21_45,1,5,21
image21_45,2,7,21
image21_45,2,6,21
image21_45,3,17,21
image21_45,3,13,21
image21_45,4,18,21
image21_45,4,14,21
image21_45,5,6,21
image21_45,7,14,21
image21_45,8,14,21
image21_45,8,11,21
image21_45,8,12,21
image21_45,9,15,21
image21_45,9,10,21
image21_45,10,16,21
image21_45,12,17,21
image21_45,15,16,21
image21_45,17,18,21
image22_24,0,1,22
image22_24,0,4,22
image22_24,0,3,22
image22_24,0,2,22
image22_24,1,4,22
image22_24,2,4,22
image15_19,0,2,15
image15_19,0,11,15
image15_19,1,6,15
image15_19,1,4,15
image15_19,2,6,15
image15_19,3,16,15
image15_19,3,5,15
image15_19,4,7,15
image15_19,5,12,15
image15_19,6,11,15
image15_19,7,19,15
image15_19,7,18,15
image15_19,8,9,15
image15_19,8,10,15
image15_19,8,18,15
image15_19,9,19,15
image15_19,10,11,15
image15_19,12,17,15
image15_19,12,15,15
image15_19,13,14,15
image15_19,13,17,15
image15_19,14,16,15
image14_31,0,9,14
image14_31,1,12,14
image14_31,1,5,14
image14_31,1,9,14
image14_31,2,3,14
image14_31,2,10,14
image14_31,2,8,14
image14_31,4,6,14
image14_31,4,9,14
image14_31,6,8,14
image14_31,6,12,14
image14_31,7,10,14
image14_31,7,12,14
image14_31,8,11,14
image7_19,0,4,7
image7_19,0,1,7
image7_19,1,2,7
image7_19,2,6,7
image7_19,3,6,7
image7_19,4,8,7
image7_19,4,9,7
image7_19,5,7,7
image7_19,5,6,7
image7_19,7,9,7
image1_16,0,5,1
image1_16,0,7,1
image1_16,1,5,1
image1_16,1,4,1
image1_16,2,8,1
image1_16,2,3,1
image1_16,3,4,1
image1_16,4,6,1
image1_16,6,7,1
image1_16,6,8,1
image16_10,0,8,16
image16_10,0,10,16
image16_10,0,1,16
image16_10,1,5,16
image16_10,2,3,16
image16_10,2,4,16
image16_10,3,7,16
image16_10,4,6,16
image16_10,5,11,16
image16_10,6,8,16
image16_10,7,9,16
image16_10,8,9,16
image16_10,10,11,16
image7_32,0,2,7
image7_32,0,6,7
image7_32,1,2,7
image7_32,1,3,7
image7_32,2,4,7
image7_32,3,7,7
image7_32,5,7,7
image7_32,5,9,7
image7_32,5,8,7
image7_32,6,9,7
image14_15,0,2,14
image14_15,0,3,14
image14_15,0,9,14
image14_15,1,7,14
image14_15,1,8,14
image14_15,1,10,14
image14_15,2,4,14
image14_15,2,5,14
image14_15,3,6,14
image14_15,4,12,14
image14_15,4,6,14
image14_15,6,10,14
image14_15,8,12,14
image14_15,10,11,14
image2_47,0,2,2
image2_47,1,3,2
image2_47,1,2,2
image8_45,0,4,8
image8_45,0,3,8
image8_45,1,5,8
image8_45,1,4,8
image8_45,2,3,8
image8_45,3,5,8
image8_45,4,5,8
image22_47,0,1,22
image22_47,0,7,22
image22_47,1,2,22
image22_47,2,7,22
image22_47,2,5,22
image22_47,3,7,22
image22_47,3,6,22
image22_47,3,4,22
image22_47,4,5,22
image22_47,5,8,22
image22_47,2,9,22
image3_20,1,5,3
image3_20,0,4,3
image3_20,1,2,3
image21_34,0,18,21
image21_34,0,3,21
image21_34,0,12,21
image21_34,1,8,21
image21_34,1,10,21
image21_34,2,3,21
image21_34,2,16,21
image21_34,4,7,21
image21_34,4,8,21
image21_34,5,19,21
image21_34,5,14,21
image21_34,6,17,21
image21_34,6,12,21
image21_34,7,13,21
image21_34,9,15,21
image21_34,9,14,21
image21_34,10,11,21
image21_34,11,13,21
image21_34,12,16,21
image21_34,15,19,21
image21_34,17,18,21
image14_27,0,1,14
image14_27,0,7,14
image14_27,0,9,14
image14_27,1,11,14
image14_27,1,2,14
image14_27,3,10,14
image14_27,4,11,14
image14_27,5,7,14
image14_27,5,6,14
image14_27,5,10,14
image14_27,7,8,14
image14_27,8,11,14
image14_27,9,10,14
image7_45,0,7,7
image7_45,0,6,7
image7_45,0,2,7
image7_45,1,5,7
image7_45,1,6,7
image7_45,3,9,7
image7_45,4,8,7
image7_45,4,7,7
image7_45,5,9,7
image7_45,8,9,7
image19_39,0,2,19
image19_39,0,5,19
image19_39,1,3,19
image19_39,1,2,19
image19_39,3,6,19
image19_39,4,6,19
image19_39,4,7,19
image19_39,4,5,19
image19_39,6,7,19
image12_12,0,1,12
image12_12,0,10,12
image12_12,1,7,12
image12_12,1,3,12
image12_12,2,11,12
image12_12,2,9,12
image12_12,3,6,12
image12_12,4,9,12
image12_12,5,8,12
image12_12,5,9,12
image12_12,6,12,12
image12_12,6,10,12
image12_12,8,12,12
image12_12,10,11,12
image4_19,0,1,4
image4_19,0,7,4
image4_19,1,6,4
image4_19,1,4,4
image4_19,2,6,4
image4_19,2,4,4
image4_19,3,5,4
image4_19,3,7,4
image4_19,5,6,4
image8_11,0,2,8
image8_11,1,5,8
image8_11,2,5,8
image8_11,2,3,8
image8_11,3,6,8
image5_12,0,17,5
image5_12,0,16,5
image5_12,1,12,5
image5_12,1,2,5
image5_12,1,5,5
image5_12,2,10,5
image5_12,3,15,5
image5_12,3,8,5
image5_12,4,10,5
image5_12,4,5,5
image5_12,4,11,5
image5_12,5,14,5
image5_12,6,12,5
image5_12,6,14,5
image5_12,7,9,5
image5_12,7,11,5
image5_12,8,13,5
image5_12,9,10,5
image5_12,13,15,5
image6_23,0,9,6
image6_23,0,1,6
image6_23,2,7,6
image6_23,3,9,6
image6_23,4,7,6
image6_23,5,6,6
image6_23,5,9,6
image6_23,7,8,6
image6_23,6,10,6
image1_22,0,5,1
image1_22,0,1,1
image1_22,1,2,1
image1_22,2,4,1
image1_22,2,3,1
image1_22,3,6,1
image1_22,4,5,1
image1_22,4,6,1
image8_8,0,1,8
image8_8,1,2,8
image2_2,0,10,2
image2_2,0,1,2
image2_2,0,4,2
image2_2,1,2,2
image2_2,2,3,2
image2_2,3,4,2
image2_2,5,6,2
image2_2,5,10,2
image2_2,6,8,2
image2_2,6,9,2
image2_2,7,8,2
image2_2,7,9,2
image13_34,0,9,13
image13_34,0,4,13
image13_34,0,10,13
image13_34,1,6,13
image13_34,2,4,13
image13_34,3,5,13
image13_34,3,6,13
image13_34,4,8,13
image13_34,6,9,13
image13_34,7,8,13
image17_41,0,2,17
image17_41,0,16,17
image17_41,1,14,17
image17_41,1,13,17
image17_41,2,12,17
image17_41,2,11,17
image17_41,3,7,17
image17_41,3,10,17
image17_41,3,8,17
image17_41,4,8,17
image17_41,4,5,17
image17_41,5,15,17
image17_41,6,8,17
image17_41,6,15,17
image17_41,7,9,17
image17_41,7,12,17
image17_41,9,13,17
image17_41,10,13,17
image17_41,11,15,17
image17_41,11,16,17
image17_41,12,14,17
image14_30,0,1,14
image14_30,0,7,14
