g_id,src,dst,label
molecule_3269,9,18,nonmutagen
molecule_3269,10,19,nonmutagen
molecule_4125,1,2,mutagen
molecule_4125,1,3,mutagen
molecule_4125,1,4,mutagen
molecule_4125,2,5,mutagen
molecule_4125,2,6,mutagen
molecule_4125,3,7,mutagen
molecule_4125,5,8,mutagen
molecule_4125,7,9,mutagen
molecule_4125,9,10,mutagen
molecule_4125,10,11,mutagen
molecule_4125,10,12,mutagen
molecule_4125,11,13,mutagen
molecule_4125,11,14,mutagen
molecule_4125,7,8,mutagen
molecule_4125,3,15,mutagen
molecule_4125,4,16,mutagen
molecule_4125,5,17,mutagen
molecule_4125,6,18,mutagen
molecule_4125,8,19,mutagen
molecule_4125,9,20,mutagen
molecule_4125,9,21,mutagen
molecule_4125,10,22,mutagen
molecule_4125,12,23,mutagen
molecule_4125,12,24,mutagen
molecule_4125,13,25,mutagen
molecule_3946,1,2,nonmutagen
molecule_3946,1,3,nonmutagen
molecule_3946,1,4,nonmutagen
molecule_3946,2,5,nonmutagen
molecule_3946,3,6,nonmutagen
molecule_3946,4,7,nonmutagen
molecule_3946,4,8,nonmutagen
molecule_3946,5,9,nonmutagen
molecule_3946,5,10,nonmutagen
molecule_3946,6,11,nonmutagen
molecule_3946,9,12,nonmutagen
molecule_3946,6,9,nonmutagen
molecule_3946,2,13,nonmutagen
molecule_3946,3,14,nonmutagen
molecule_3946,7,15,nonmutagen
molecule_3946,10,16,nonmutagen
molecule_3946,11,17,nonmutagen
molecule_3946,12,18,nonmutagen
molecule_3247,1,2,nonmutagen
molecule_3247,1,3,nonmutagen
molecule_3247,1,4,nonmutagen
molecule_3247,2,5,nonmutagen
molecule_3247,2,6,nonmutagen
molecule_3247,3,7,nonmutagen
molecule_3247,4,8,nonmutagen
molecule_3247,5,9,nonmutagen
molecule_3247,6,10,nonmutagen
molecule_3247,7,11,nonmutagen
molecule_3247,9,12,nonmutagen
molecule_3247,11,13,nonmutagen
molecule_3247,12,14,nonmutagen
molecule_3247,8,11,nonmutagen
molecule_3247,10,12,nonmutagen
molecule_3247,3,15,nonmutagen
molecule_3247,4,16,nonmutagen
molecule_3247,5,17,nonmutagen
molecule_3247,6,18,nonmutagen
molecule_3247,7,19,nonmutagen
molecule_3247,8,20,nonmutagen
molecule_3247,9,21,nonmutagen
molecule_3247,10,22,nonmutagen
molecule_3247,13,23,nonmutagen
molecule_3247,13,24,nonmutagen
molecule_3247,13,25,nonmutagen
molecule_3247,14,26,nonmutagen
molecule_3247,14,27,nonmutagen
molecule_3247,14,28,nonmutagen
molecule_4313,1,2,nonmutagen
molecule_4313,1,3,nonmutagen
molecule_4313,1,4,nonmutagen
molecule_4313,2,5,nonmutagen
molecule_4313,3,6,nonmutagen
molecule_4313,3,7,nonmutagen
molecule_4313,5,8,nonmutagen
molecule_4313,6,9,nonmutagen
molecule_4313,7,10,nonmutagen
molecule_4313,10,11,nonmutagen
molecule_4313,11,12,nonmutagen
molecule_4313,12,13,nonmutagen
molecule_4313,12,14,nonmutagen
molecule_4313,13,15,nonmutagen
molecule_4313,13,16,nonmutagen
molecule_4313,15,17,nonmutagen
molecule_4313,15,18,nonmutagen
molecule_4313,16,19,nonmutagen
molecule_4313,17,20,nonmutagen
molecule_4313,18,21,nonmutagen
molecule_4313,20,22,nonmutagen
molecule_4313,2,4,nonmutagen
molecule_4313,5,6,nonmutagen
molecule_4313,8,10,nonmutagen
molecule_4313,21,22,nonmutagen
molecule_4313,1,27,nonmutagen
molecule_4313,2,28,nonmutagen
molecule_4313,3,29,nonmutagen
molecule_4313,5,30,nonmutagen
molecule_4313,7,31,nonmutagen
molecule_4313,7,32,nonmutagen
molecule_4313,8,33,nonmutagen
molecule_4313,8,34,nonmutagen
molecule_4313,9,35,nonmutagen
molecule_4313,9,36,nonmutagen
molecule_4313,9,37,nonmutagen
molecule_4313,10,38,nonmutagen
molecule_4313,13,39,nonmutagen
molecule_4313,16,40,nonmutagen
molecule_4313,16,41,nonmutagen
molecule_4313,17,42,nonmutagen
molecule_4313,18,43,nonmutagen
molecule_4313,19,44,nonmutagen
molecule_4313,20,45,nonmutagen
molecule_4313,21,46,nonmutagen
molecule_4313,22,47,nonmutagen
molecule_4313,23,48,nonmutagen
molecule_4313,23,49,nonmutagen
molecule_4313,24,50,nonmutagen
molecule_4313,24,51,nonmutagen
molecule_4313,25,52,nonmutagen
molecule_4313,25,53,nonmutagen
molecule_4313,26,54,nonmutagen
molecule_3938,2,1,nonmutagen
molecule_3938,3,1,nonmutagen
molecule_3938,4,1,nonmutagen
molecule_3938,5,2,nonmutagen
molecule_3938,6,3,nonmutagen
molecule_3938,1,7,nonmutagen
molecule_3938,2,8,nonmutagen
molecule_3938,2,9,nonmutagen
molecule_3938,3,10,nonmutagen
molecule_3938,3,11,nonmutagen
molecule_3938,4,12,nonmutagen
molecule_3938,5,13,nonmutagen
molecule_3938,5,14,nonmutagen
molecule_3938,5,15,nonmutagen
molecule_3938,6,16,nonmutagen
molecule_3938,6,17,nonmutagen
molecule_3851,1,2,nonmutagen
molecule_3851,1,3,nonmutagen
molecule_3851,1,4,nonmutagen
molecule_3851,2,5,nonmutagen
molecule_3851,3,6,nonmutagen
molecule_3851,4,7,nonmutagen
molecule_3851,5,8,nonmutagen
molecule_3851,7,9,nonmutagen
molecule_3851,7,10,nonmutagen
molecule_3851,8,11,nonmutagen
molecule_3851,11,12,nonmutagen
molecule_3851,12,13,nonmutagen
molecule_3851,6,8,nonmutagen
molecule_3851,2,14,nonmutagen
molecule_3851,3,15,nonmutagen
molecule_3851,4,16,nonmutagen
molecule_3851,5,17,nonmutagen
molecule_3851,6,18,nonmutagen
molecule_3851,9,19,nonmutagen
molecule_3851,9,20,nonmutagen
molecule_3851,12,21,nonmutagen
molecule_3851,12,22,nonmutagen
molecule_3851,13,23,nonmutagen
molecule_3851,13,24,nonmutagen
molecule_3851,13,25,nonmutagen
molecule_4292,1,2,nonmutagen
molecule_4292,1,3,nonmutagen
molecule_4292,1,4,nonmutagen
molecule_4292,2,5,nonmutagen
molecule_4292,2,6,nonmutagen
molecule_4292,5,7,nonmutagen
molecule_4292,5,8,nonmutagen
molecule_4292,5,9,nonmutagen
molecule_3164,1,2,mutagen
molecule_3164,1,3,mutagen
molecule_3164,1,4,mutagen
molecule_3164,2,5,mutagen
molecule_3164,2,6,mutagen
molecule_3164,2,7,mutagen
molecule_3164,3,8,mutagen
molecule_3164,3,9,mutagen
molecule_3168,1,2,mutagen
molecule_3168,1,3,mutagen
molecule_3168,1,4,mutagen
molecule_3168,4,5,mutagen
molecule_3168,5,6,mutagen
molecule_3168,6,7,mutagen
molecule_3168,2,3,mutagen
molecule_3168,1,8,mutagen
molecule_3168,2,9,mutagen
molecule_3168,2,10,mutagen
molecule_3168,4,11,mutagen
molecule_3168,4,12,mutagen
molecule_3168,5,13,mutagen
molecule_3168,5,14,mutagen
molecule_3168,6,15,mutagen
molecule_3168,7,16,mutagen
molecule_3168,7,17,mutagen
molecule_2956,1,2,nonmutagen
molecule_2956,1,3,nonmutagen
molecule_2956,1,4,nonmutagen
molecule_2956,2,5,nonmutagen
molecule_2956,3,6,nonmutagen
molecule_2956,5,7,nonmutagen
molecule_2956,6,8,nonmutagen
molecule_2956,7,8,nonmutagen
molecule_2956,2,9,nonmutagen
molecule_2956,2,10,nonmutagen
molecule_2956,3,11,nonmutagen
molecule_2956,5,12,nonmutagen
molecule_2956,5,13,nonmutagen
molecule_2956,6,14,nonmutagen
molecule_2956,6,15,nonmutagen
molecule_2956,7,16,nonmutagen
molecule_2956,7,17,nonmutagen
molecule_2956,8,18,nonmutagen
molecule_2956,8,19,nonmutagen
molecule_2816,1,2,mutagen
molecule_2816,1,3,mutagen
molecule_2816,1,4,mutagen
molecule_2816,2,5,mutagen
molecule_2816,2,6,mutagen
molecule_2816,3,7,mutagen
molecule_2816,3,8,mutagen
molecule_2816,4,9,mutagen
molecule_2816,5,10,mutagen
molecule_2816,5,11,mutagen
molecule_2816,7,12,mutagen
molecule_2816,10,13,mutagen
molecule_2816,10,14,mutagen
molecule_2816,11,15,mutagen
molecule_2816,12,16,mutagen
molecule_2816,13,17,mutagen
molecule_2816,16,18,mutagen
molecule_2816,9,12,mutagen
molecule_2816,15,17,mutagen
molecule_2816,4,19,mutagen
molecule_2816,7,20,mutagen
molecule_2816,8,21,mutagen
molecule_2816,9,22,mutagen
molecule_2816,11,23,mutagen
molecule_2816,13,24,mutagen
molecule_2816,14,25,mutagen
molecule_2816,15,26,mutagen
molecule_2816,17,27,mutagen
molecule_2816,18,28,mutagen
molecule_2816,18,29,mutagen
molecule_2816,18,30,mutagen
molecule_3693,1,2,mutagen
molecule_3693,1,3,mutagen
molecule_3693,1,4,mutagen
molecule_3693,2,5,mutagen
molecule_3693,2,6,mutagen
molecule_3693,3,7,mutagen
molecule_3693,3,8,mutagen
molecule_3693,3,9,mutagen
molecule_3693,5,10,mutagen
molecule_3693,5,11,mutagen
molecule_3693,5,12,mutagen
molecule_3073,1,2,nonmutagen
molecule_3073,1,3,nonmutagen
molecule_3073,1,4,nonmutagen
molecule_3073,2,5,nonmutagen
molecule_3073,3,6,nonmutagen
molecule_3073,4,7,nonmutagen
molecule_3073,4,8,nonmutagen
molecule_3073,5,9,nonmutagen
molecule_3073,9,10,nonmutagen
molecule_3073,10,11,nonmutagen
molecule_3073,6,9,nonmutagen
molecule_3073,2,12,nonmutagen
molecule_3073,3,13,nonmutagen
molecule_3073,5,14,nonmutagen
molecule_3073,6,15,nonmutagen
molecule_3073,10,16,nonmutagen
molecule_3073,10,17,nonmutagen
molecule_3073,11,18,nonmutagen
molecule_4173,1,2,mutagen
molecule_4173,1,3,mutagen
molecule_4173,2,4,mutagen
molecule_4173,1,5,mutagen
molecule_4173,1,6,mutagen
molecule_4173,2,7,mutagen
molecule_4173,2,8,mutagen
molecule_3527,1,2,mutagen
molecule_3527,1,3,mutagen
molecule_3527,1,4,mutagen
molecule_3527,2,5,mutagen
molecule_3527,2,6,mutagen
molecule_3527,3,7,mutagen
molecule_3527,3,8,mutagen
molecule_3527,4,9,mutagen
molecule_3527,4,10,mutagen
molecule_3527,5,11,mutagen
molecule_3527,5,12,mutagen
molecule_3527,6,13,mutagen
molecule_3527,8,14,mutagen
molecule_3527,7,11,mutagen
molecule_3527,9,13,mutagen
molecule_3527,10,14,mutagen
molecule_3527,6,15,mutagen
molecule_3527,7,16,mutagen
molecule_3527,8,17,mutagen
molecule_3527,9,18,mutagen
molecule_3527,10,19,mutagen
molecule_3527,11,20,mutagen
molecule_3527,13,21,mutagen
molecule_3527,14,22,mutagen
molecule_4042,1,2,nonmutagen
molecule_4042,1,3,nonmutagen
molecule_4042,1,4,nonmutagen
molecule_4042,2,5,nonmutagen
molecule_4042,2,6,nonmutagen
molecule_4042,3,7,nonmutagen
molecule_4042,3,8,nonmutagen
molecule_4042,4,9,nonmutagen
molecule_4042,5,10,nonmutagen
molecule_4042,6,11,nonmutagen
molecule_4042,10,12,nonmutagen
molecule_4042,12,13,nonmutagen
molecule_4042,12,14,nonmutagen
molecule_4042,13,15,nonmutagen
molecule_4042,14,16,nonmutagen
molecule_4042,15,17,nonmutagen
molecule_4042,7,9,nonmutagen
molecule_4042,8,11,nonmutagen
molecule_4042,16,17,nonmutagen
molecule_4042,4,18,nonmutagen
molecule_4042,5,19,nonmutagen
molecule_4042,9,20,nonmutagen
molecule_4042,10,21,nonmutagen
molecule_4042,10,22,nonmutagen
molecule_4042,11,23,nonmutagen
molecule_4042,13,24,nonmutagen
molecule_4042,14,25,nonmutagen
molecule_4042,15,26,nonmutagen
molecule_4042,16,27,nonmutagen
molecule_4042,17,28,nonmutagen
molecule_3054,1,2,nonmutagen
molecule_3054,1,3,nonmutagen
molecule_3054,1,4,nonmutagen
molecule_3054,2,5,nonmutagen
molecule_3054,3,6,nonmutagen
molecule_3054,5,7,nonmutagen
molecule_3054,7,8,nonmutagen
molecule_3054,7,9,nonmutagen
molecule_3054,8,10,nonmutagen
molecule_3054,2,11,nonmutagen
molecule_3054,2,12,nonmutagen
molecule_3054,5,13,nonmutagen
molecule_3054,5,14,nonmutagen
molecule_3054,6,15,nonmutagen
molecule_3054,6,16,nonmutagen
molecule_3054,6,17,nonmutagen
molecule_3054,10,18,nonmutagen
molecule_3054,10,19,nonmutagen
molecule_3054,10,20,nonmutagen
molecule_4175,1,2,mutagen
molecule_4175,1,3,mutagen
molecule_4175,1,4,mutagen
molecule_4175,1,5,mutagen
molecule_4175,2,6,mutagen
molecule_4175,2,7,mutagen
molecule_4175,3,8,mutagen
molecule_4175,3,9,mutagen
molecule_4175,3,10,mutagen
molecule_4175,6,11,mutagen
molecule_4175,6,12,mutagen
molecule_4175,8,13,mutagen
molecule_4175,11,14,mutagen
molecule_4175,12,15,mutagen
molecule_4175,12,16,mutagen
molecule_4175,15,17,mutagen
molecule_4175,15,18,mutagen
molecule_4175,4,5,mutagen
molecule_4175,8,11,mutagen
molecule_4175,14,15,mutagen
molecule_4175,4,19,mutagen
molecule_4175,4,20,mutagen
molecule_4175,5,21,mutagen
molecule_4175,5,22,mutagen
molecule_4175,7,23,mutagen
molecule_4175,7,24,mutagen
molecule_4175,7,25,mutagen
molecule_4175,9,26,mutagen
molecule_4175,9,27,mutagen
molecule_4175,9,28,mutagen
molecule_4175,10,29,mutagen
molecule_4175,12,30,mutagen
molecule_4175,14,31,mutagen
molecule_4175,16,32,mutagen
molecule_4175,17,33,mutagen
molecule_4175,17,34,mutagen
molecule_4175,17,35,mutagen
molecule_4175,18,36,mutagen
molecule_4175,18,37,mutagen
molecule_4175,18,38,mutagen
molecule_2767,1,2,mutagen
molecule_2767,1,3,mutagen
molecule_2767,1,4,mutagen
molecule_2767,2,5,mutagen
molecule_2767,2,6,mutagen
molecule_2767,3,7,mutagen
molecule_2767,3,8,mutagen
molecule_2767,4,9,mutagen
molecule_2767,5,10,mutagen
molecule_2767,6,11,mutagen
molecule_2767,6,12,mutagen
molecule_2767,8,13,mutagen
molecule_2767,10,14,mutagen
molecule_2767,14,15,mutagen
molecule_2767,14,16,mutagen
molecule_2767,15,17,mutagen
molecule_2767,15,18,mutagen
molecule_2767,16,19,mutagen
molecule_2767,17,20,mutagen
molecule_2767,18,21,mutagen
molecule_2767,7,11,mutagen
molecule_2767,9,13,mutagen
molecule_2767,19,20,mutagen
molecule_2767,4,22,mutagen
molecule_2767,7,23,mutagen
molecule_2767,8,24,mutagen
molecule_2767,9,25,mutagen
molecule_2767,11,26,mutagen
molecule_2767,12,27,mutagen
molecule_2767,13,28,mutagen
molecule_2767,16,29,mutagen
molecule_2767,17,30,mutagen
molecule_2767,19,31,mutagen
molecule_2767,20,32,mutagen
molecule_2767,21,33,mutagen
molecule_2767,21,34,mutagen
molecule_2767,21,35,mutagen
molecule_2911,1,2,mutagen
molecule_2911,1,3,mutagen
molecule_2911,1,4,mutagen
molecule_2911,2,5,mutagen
molecule_2911,3,6,mutagen
molecule_2911,4,7,mutagen
molecule_2911,4,8,mutagen
molecule_2911,5,9,mutagen
molecule_2911,9,10,mutagen
molecule_2911,10,11,mutagen
molecule_2911,11,12,mutagen
molecule_2911,5,6,mutagen
molecule_2911,3,13,mutagen
molecule_2911,6,14,mutagen
molecule_2911,9,15,mutagen
molecule_2911,10,16,mutagen
molecule_2911,11,17,mutagen
molecule_3283,1,2,mutagen
molecule_3283,1,3,mutagen
molecule_3283,1,4,mutagen
molecule_3283,2,5,mutagen
molecule_3283,2,6,mutagen
molecule_3283,3,7,mutagen
molecule_3283,3,8,mutagen
molecule_3283,4,9,mutagen
molecule_3283,4,10,mutagen
molecule_3283,5,11,mutagen
molecule_3283,5,12,mutagen
molecule_3283,6,13,mutagen
molecule_3283,6,14,mutagen
molecule_3283,7,15,mutagen
molecule_3283,7,16,mutagen
molecule_3283,9,17,mutagen
molecule_3283,12,18,mutagen
molecule_3283,15,19,mutagen
molecule_3283,16,20,mutagen
molecule_3283,19,21,mutagen
molecule_3283,8,11,mutagen
molecule_3283,9,15,mutagen
molecule_3283,10,13,mutagen
molecule_3283,14,18,mutagen
molecule_3283,20,21,mutagen
molecule_3283,8,22,mutagen
molecule_3283,10,23,mutagen
molecule_3283,11,24,mutagen
molecule_3283,12,25,mutagen
molecule_3283,13,26,mutagen
molecule_3283,14,27,mutagen
molecule_3283,16,28,mutagen
molecule_3283,17,29,mutagen
molecule_3283,17,30,mutagen
molecule_3283,17,31,mutagen
molecule_3283,18,32,mutagen
molecule_3283,19,33,mutagen
molecule_3283,20,34,mutagen
molecule_3283,21,35,mutagen
molecule_3111,1,2,nonmutagen
molecule_3111,1,3,nonmutagen
molecule_3111,1,4,nonmutagen
molecule_3111,2,5,nonmutagen
molecule_3111,2,6,nonmutagen
molecule_3111,3,7,nonmutagen
molecule_3111,4,8,nonmutagen
molecule_3111,5,9,nonmutagen
molecule_3111,7,10,nonmutagen
molecule_3111,9,11,nonmutagen
molecule_3111,10,12,nonmutagen
molecule_3111,11,13,nonmutagen
molecule_3111,12,14,nonmutagen
molecule_3111,13,15,nonmutagen
molecule_3111,14,16,nonmutagen
molecule_3111,16,17,nonmutagen
molecule_3111,17,18,nonmutagen
molecule_3111,18,19,nonmutagen
molecule_3111,19,20,nonmutagen
molecule_3111,20,21,nonmutagen
molecule_3111,21,22,nonmutagen
molecule_3111,22,23,nonmutagen
molecule_3111,23,24,nonmutagen
molecule_3111,6,8,nonmutagen
molecule_3111,7,9,nonmutagen
molecule_3111,3,25,nonmutagen
molecule_3111,5,26,nonmutagen
molecule_3111,8,27,nonmutagen
molecule_3111,8,28,nonmutagen
molecule_3111,10,29,nonmutagen
molecule_3111,10,30,nonmutagen
molecule_3111,11,31,nonmutagen
molecule_3111,11,32,nonmutagen
molecule_3111,13,33,nonmutagen
molecule_3111,13,34,nonmutagen
molecule_3111,14,35,nonmutagen
molecule_3111,14,36,nonmutagen
molecule_3111,15,37,nonmutagen
molecule_3111,15,38,nonmutagen
molecule_3111,15,39,nonmutagen
molecule_3111,16,40,nonmutagen
molecule_3111,16,41,nonmutagen
molecule_3111,18,42,nonmutagen
molecule_3111,18,43,nonmutagen
molecule_3111,19,44,nonmutagen
molecule_3111,19,45,nonmutagen
molecule_3111,21,46,nonmutagen
molecule_3111,21,47,nonmutagen
molecule_3111,22,48,nonmutagen
molecule_3111,22,49,nonmutagen
molecule_3111,23,50,nonmutagen
molecule_3111,23,51,nonmutagen
molecule_3111,24,52,nonmutagen
molecule_3111,24,53,nonmutagen
molecule_3111,24,54,nonmutagen
molecule_3571,1,2,mutagen
molecule_3571,1,3,mutagen
molecule_3571,1,4,mutagen
molecule_3571,2,5,mutagen
molecule_3571,2,6,mutagen
molecule_3571,3,7,mutagen
molecule_3571,3,8,mutagen
molecule_3571,4,9,mutagen
molecule_3571,5,10,mutagen
molecule_3571,5,11,mutagen
molecule_3571,6,12,mutagen
molecule_3571,7,13,mutagen
molecule_3571,9,14,mutagen
molecule_3571,11,15,mutagen
molecule_3571,13,16,mutagen
molecule_3571,14,17,mutagen
molecule_3571,15,18,mutagen
molecule_3571,16,19,mutagen
molecule_3571,16,20,mutagen
molecule_3571,18,21,mutagen
molecule_3571,18,22,mutagen
molecule_3571,19,23,mutagen
molecule_3571,20,24,mutagen
molecule_3571,23,25,mutagen
molecule_3571,8,10,mutagen
molecule_3571,9,13,mutagen
molecule_3571,12,15,mutagen
molecule_3571,17,19,mutagen
molecule_3571,24,25,mutagen
molecule_3571,4,26,mutagen
molecule_3571,6,27,mutagen
molecule_3571,7,28,mutagen
molecule_3571,8,29,mutagen
molecule_3571,8,30,mutagen
molecule_3571,10,31,mutagen
molecule_3571,10,32,mutagen
molecule_3571,11,33,mutagen
molecule_3571,12,34,mutagen
molecule_3571,14,35,mutagen
molecule_3571,14,36,mutagen
molecule_3571,17,37,mutagen
molecule_3571,17,38,mutagen
molecule_3571,20,39,mutagen
molecule_3571,23,40,mutagen
molecule_3571,24,41,mutagen
molecule_3571,25,42,mutagen
molecule_3312,2,1,mutagen
molecule_3312,3,1,mutagen
molecule_3312,4,2,mutagen
molecule_3312,5,2,mutagen
molecule_3312,6,3,mutagen
molecule_3312,7,3,mutagen
molecule_3312,8,4,mutagen
molecule_3312,9,6,mutagen
molecule_3312,10,7,mutagen
molecule_3312,11,9,mutagen
molecule_3312,12,11,mutagen
molecule_3312,13,12,mutagen
molecule_3312,14,12,mutagen
molecule_3312,15,13,mutagen
molecule_3312,16,14,mutagen
molecule_3312,17,15,mutagen
molecule_3312,10,11,mutagen
molecule_3312,16,17,mutagen
molecule_3312,4,18,mutagen
molecule_3312,6,19,mutagen
molecule_3312,7,20,mutagen
molecule_3312,8,21,mutagen
molecule_3312,8,22,mutagen
molecule_3312,8,23,mutagen
molecule_3312,9,24,mutagen
molecule_3312,10,25,mutagen
molecule_3312,13,26,mutagen
molecule_3312,14,27,mutagen
molecule_3312,15,28,mutagen
molecule_3312,16,29,mutagen
molecule_3312,17,30,mutagen
molecule_3671,1,2,mutagen
molecule_3671,1,3,mutagen
molecule_3671,1,4,mutagen
molecule_3671,2,5,mutagen
molecule_3671,2,6,mutagen
molecule_3671,3,7,mutagen
molecule_3671,3,8,mutagen
molecule_3671,4,9,mutagen
molecule_3671,5,10,mutagen
molecule_3671,6,11,mutagen
molecule_3671,6,12,mutagen
molecule_3671,8,13,mutagen
molecule_3671,10,14,mutagen
molecule_3671,14,15,mutagen
molecule_3671,14,16,mutagen
molecule_3671,15,17,mutagen
molecule_3671,16,18,mutagen
molecule_3671,17,19,mutagen
molecule_3671,19,20,mutagen
molecule_3671,20,21,mutagen
molecule_3671,21,22,mutagen
molecule_3671,22,23,mutagen
molecule_3671,22,24,mutagen
molecule_3671,23,25,mutagen
molecule_3671,24,26,mutagen
molecule_3671,25,27,mutagen
molecule_3671,7,11,mutagen
molecule_3671,9,13,mutagen
molecule_3671,18,19,mutagen
molecule_3671,26,27,mutagen
molecule_3671,4,28,mutagen
molecule_3671,7,29,mutagen
molecule_3671,8,30,mutagen
molecule_3671,9,31,mutagen
molecule_3671,11,32,mutagen
molecule_3671,12,33,mutagen
molecule_3671,13,34,mutagen
molecule_3671,15,35,mutagen
molecule_3671,16,36,mutagen
molecule_3671,17,37,mutagen
molecule_3671,18,38,mutagen
molecule_3671,23,39,mutagen
molecule_3671,24,40,mutagen
molecule_3671,25,41,mutagen
molecule_3671,26,42,mutagen
molecule_3671,27,43,mutagen
molecule_3181,1,2,mutagen
molecule_3181,1,3,mutagen
molecule_3181,1,4,mutagen
molecule_3181,2,5,mutagen
molecule_3181,2,6,mutagen
molecule_3181,3,7,mutagen
molecule_3181,3,8,mutagen
molecule_3181,4,9,mutagen
molecule_3181,5,10,mutagen
molecule_3181,5,11,mutagen
molecule_3181,6,12,mutagen
molecule_3181,7,13,mutagen
molecule_3181,8,14,mutagen
molecule_3181,9,15,mutagen
molecule_3181,10,16,mutagen
molecule_3181,11,17,mutagen
molecule_3181,12,18,mutagen
molecule_3181,17,19,mutagen
molecule_3181,7,10,mutagen
molecule_3181,8,9,mutagen
molecule_3181,12,17,mutagen
molecule_3181,13,20,mutagen
molecule_3181,13,21,mutagen
molecule_3181,13,22,mutagen
molecule_3181,14,23,mutagen
molecule_3181,14,24,mutagen
molecule_3181,14,25,mutagen
molecule_3181,15,26,mutagen
molecule_3181,15,27,mutagen
molecule_3181,16,28,mutagen
molecule_3181,16,29,mutagen
molecule_3181,16,30,mutagen
molecule_3181,18,31,mutagen
molecule_3181,18,32,mutagen
molecule_3181,18,33,mutagen
molecule_3181,19,34,mutagen
molecule_3181,19,35,mutagen
molecule_3181,19,36,mutagen
molecule_3151,1,2,nonmutagen
molecule_3151,1,3,nonmutagen
molecule_3151,1,4,nonmutagen
molecule_3151,2,5,nonmutagen
molecule_3151,2,6,nonmutagen
molecule_3151,2,7,nonmutagen
molecule_3151,3,8,nonmutagen
molecule_3151,4,9,nonmutagen
molecule_3151,5,10,nonmutagen
molecule_3151,8,11,nonmutagen
molecule_3151,10,12,nonmutagen
molecule_3151,10,13,nonmutagen
molecule_3151,11,14,nonmutagen
molecule_3151,12,15,nonmutagen
molecule_3151,13,16,nonmutagen
molecule_3151,15,17,nonmutagen
molecule_3151,9,11,nonmutagen
molecule_3151,15,16,nonmutagen
molecule_3151,3,18,nonmutagen
molecule_3151,4,19,nonmutagen
molecule_3151,5,20,nonmutagen
molecule_3151,8,21,nonmutagen
molecule_3151,9,22,nonmutagen
molecule_3151,14,23,nonmutagen
molecule_3151,14,24,nonmutagen
molecule_3151,17,25,nonmutagen
molecule_3151,17,26,nonmutagen
molecule_3151,17,27,nonmutagen
molecule_4266,1,2,nonmutagen
molecule_4266,1,3,nonmutagen
molecule_4266,1,4,nonmutagen
molecule_4266,2,5,nonmutagen
molecule_4266,2,6,nonmutagen
molecule_4266,3,7,nonmutagen
molecule_4266,3,8,nonmutagen
molecule_4266,4,9,nonmutagen
molecule_4266,5,10,nonmutagen
molecule_4266,5,11,nonmutagen
molecule_4266,6,12,nonmutagen
molecule_4266,7,13,nonmutagen
molecule_4266,9,14,nonmutagen
molecule_4266,10,15,nonmutagen
molecule_4266,12,16,nonmutagen
molecule_4266,13,17,nonmutagen
molecule_4266,18,14,nonmutagen
molecule_4266,15,19,nonmutagen
molecule_4266,16,20,nonmutagen
molecule_4266,17,21,nonmutagen
molecule_4266,18,22,nonmutagen
molecule_4266,18,23,nonmutagen
molecule_4266,19,24,nonmutagen
molecule_4266,22,25,nonmutagen
molecule_4266,22,26,nonmutagen
molecule_4266,23,27,nonmutagen
molecule_4266,25,28,nonmutagen
molecule_4266,25,29,nonmutagen
molecule_4266,26,30,nonmutagen
molecule_4266,28,31,nonmutagen
molecule_4266,30,32,nonmutagen
molecule_4266,31,33,nonmutagen
molecule_4266,32,34,nonmutagen
molecule_4266,33,35,nonmutagen
molecule_4266,8,11,nonmutagen
molecule_4266,9,13,nonmutagen
molecule_4266,12,15,nonmutagen
molecule_4266,27,29,nonmutagen
molecule_4266,30,31,nonmutagen
molecule_4266,1,36,nonmutagen
molecule_4266,4,37,nonmutagen
molecule_4266,4,38,nonmutagen
molecule_4266,6,39,nonmutagen
molecule_4266,7,40,nonmutagen
molecule_4266,7,41,nonmutagen
molecule_4266,8,42,nonmutagen
molecule_4266,8,43,nonmutagen
molecule_4266,10,44,nonmutagen
molecule_4266,11,45,nonmutagen
molecule_4266,11,46,nonmutagen
molecule_4266,14,47,nonmutagen
molecule_4266,14,48,nonmutagen
molecule_4266,17,49,nonmutagen
molecule_4266,17,50,nonmutagen
molecule_4266,18,51,nonmutagen
molecule_4266,20,52,nonmutagen
molecule_4266,20,53,nonmutagen
molecule_4266,20,54,nonmutagen
molecule_4266,21,55,nonmutagen
molecule_4266,21,56,nonmutagen
molecule_4266,21,57,nonmutagen
molecule_4266,23,58,nonmutagen
molecule_4266,24,59,nonmutagen
molecule_4266,24,60,nonmutagen
molecule_4266,24,61,nonmutagen
molecule_4266,26,62,nonmutagen
molecule_4266,27,63,nonmutagen
molecule_4266,27,64,nonmutagen
molecule_4266,28,65,nonmutagen
molecule_4266,29,66,nonmutagen
molecule_4266,29,67,nonmutagen
molecule_4266,34,68,nonmutagen
molecule_4266,34,69,nonmutagen
molecule_4266,34,70,nonmutagen
molecule_4266,35,71,nonmutagen
molecule_4266,35,72,nonmutagen
molecule_4266,35,73,nonmutagen
molecule_4024,1,2,mutagen
molecule_4024,1,3,mutagen
molecule_4024,1,4,mutagen
molecule_4024,2,5,mutagen
molecule_4024,3,6,mutagen
molecule_4024,4,7,mutagen
molecule_4024,5,8,mutagen
molecule_4024,5,9,mutagen
molecule_4024,6,10,mutagen
molecule_4024,8,11,mutagen
