SourceID,DestinationID,Duration,StartTime,Community,target
17e5451a-c580-412f-af9c-cda3c65154d3,c09f2f86-3e32-40f1-96a9-cac4a50ba903,5000,1077683554000,676,1
dcd8a882-a0eb-44b4-bd95-1af2fc760740,979e8770-3db6-4a71-ae2d-cc49275ace07,16000,1078072323000,612,1
7f8c6ce4-c3f7-4909-8cf0-57b2a2bd000b,0624f1b5-eddc-4306-8904-eae8b92f4f9e,26000,1078173221000,1463,1
8b1e7c17-898c-4baf-8b2c-e14d9def3d83,198e6852-f895-4702-8bd0-4badcb80eadc,16000,1077622559000,2169,1
19a40a4d-4d28-4382-8e0e-b3cb11ebd8ba,0c97d7c7-7036-496a-867d-4c213f86d26c,18000,1079498951000,1101,0
07b17224-c317-41cb-8512-7e906594b209,8d161af4-4e56-4991-868e-626f5f36e6e2,21000,1078853210000,375,1
0ce48497-f41a-4aed-934d-7495204812db,53013560-afc3-4df8-bde0-87224ca45147,10000,1077756958000,613,1
db692582-6f2e-4b8c-8aec-b615e699755f,70a52967-ced0-4e91-aff2-4d7fd7865067,18000,1077754418000,1093,1
93621457-f34d-4810-bda0-b037f9b8ee3e,efbaebf5-afb5-4f61-89a6-563800075b13,8000,1077589405000,610,1
148024bc-8cb4-436c-8a4d-a6ee6b2cb1f9,e1943093-0f56-445b-b984-506f504425ec,20000,1078295665000,1769,1
7ce8255a-e984-44ee-a4c4-513e42b00ddd,f045bf9b-515a-4eef-af4a-da273ab08eab,13000,1078892518000,1509,0
9daced4f-181d-4c3e-a5d6-b7628cfd1782,06739ed9-c219-4736-b406-2bea66082632,4000,1078206720000,1276,1
681a8e2b-8596-4b04-8b52-65e822bdd541,93ecdee9-9a0e-47d4-81fc-d93ddb0689de,15000,1077866453000,746,1
bf5de640-31a1-41bb-9703-607c5727a048,00f40ef8-eeb4-4a37-a364-505d19b2cc70,11000,1077858690000,802,1
892c73f4-9353-48c9-9171-a8eadae27fee,f6f80b93-222c-4a85-828a-6cf1067440fa,17000,1077607092000,2169,1
9acda5b0-05a3-4b63-9a03-5a0a6982bc45,ad5ed8c1-5bb9-40d9-8877-df82760e1527,23000,1077570191000,1134,1
bea971a4-f3b3-4907-9552-65e8c99e545f,ca7ab401-6b92-4965-a9d7-ff244844897a,9000,1079479859000,802,1
5ff10aa5-44ed-46c1-8962-0d2f57d0960f,fe6ea12a-8077-402e-8c44-f0ee62b4d1b6,19000,1077690810000,1935,1
309b95d9-c69c-48bd-9944-801eb04fbf49,7df15fb1-d2ad-4795-b105-dfdafbec5305,11000,1077680111000,621,1
3eb50fc3-7e48-47b2-a2d4-4af7b54778ea,ee46fc85-379a-4b13-87b6-803b7bece7f1,19000,1078068827000,1463,1
efbaebf5-afb5-4f61-89a6-563800075b13,3c9bade7-d726-4e3a-88a2-034f1c01820c,24000,1077583063000,621,1
23e0f222-1d65-403c-b170-e90bcca136b4,c738cb28-6c0d-4c2a-80f9-f929bf8fbca5,13000,1077657315000,1438,1
278bd5c6-cb4b-469b-8610-6adf16d7ef05,498e7f7d-0025-4f8d-ae0d-278f3eff63e8,20000,1077650766000,2152,1
069080fd-4a2d-4fad-960f-cd130fff81af,15bd0502-5c7d-438c-a7d2-b11ddb266daf,25000,1079919872000,1519,0
b15a930f-ccd8-4e5d-8c56-745da7c8f948,33c26ce6-28df-492d-ac5b-a9ba6119dc3c,14000,1077730200000,727,1
6740eee1-f324-472d-9729-7b1ef3bfc083,0b10fc92-9f5c-43da-9b67-13d6d630fecd,3000,1079070974000,1162,1
4e16b08c-01c7-4cfe-828a-3f78269cb43c,d6f7e134-c633-42c6-bc71-5349978d70c6,14000,1077868826000,812,1
0c1dfb6a-fcaa-4e5a-bae7-f113476b4bdf,a60375d6-8cfe-4430-898d-a59bd9894dad,23000,1080444675000,1764,0
8d816c9d-63e0-451c-b013-c8464cfd588d,2e24528f-7fd5-418c-a4dc-cd72bbbec21b,18000,1078455498000,802,1
0176eb2f-dfd7-4c13-925e-457d7005013d,06683d87-4b7f-42ce-b9b3-e7d571ebc016,6000,1078191034000,612,1
0bfc810c-4dae-4785-a72d-c2b1631d1428,b6cb0328-0a60-475f-a112-6b3d53abf148,5000,1078071813000,611,1
46b072f1-1382-48a4-aee3-4cf0511974ff,fd9426da-77bb-4ce7-8ca7-a2b51f04c2fe,7000,1077865781000,1827,1
9f60e65d-026a-409b-86da-896f10c68ada,693bacb3-ca5a-4d8d-87f3-2da1dc586706,17000,1078550173000,1374,1
10a6b688-2e29-4b45-bcf9-6e841051a1c1,29c45542-3a7d-420e-9f16-ee6ab715e77a,16000,1078201131000,1523,0
2774f6e0-cad3-47cb-b17e-e0aa6e81afe7,8fa0f4ae-81ee-4dce-8316-4457b6a00f91,3000,1077431228000,2164,1
30db0102-5753-488b-8cb1-c96ab33e2e42,6f56f726-a4d2-4ef0-abcb-a41cfcfef6d9,21000,1078555842000,802,1
3eb50fc3-7e48-47b2-a2d4-4af7b54778ea,ee46fc85-379a-4b13-87b6-803b7bece7f1,27000,1078068667000,1463,1
20f7ad31-6251-4b51-8b26-97629d656401,8f73b40d-237f-438a-890f-5fbe821bc27d,8000,1078216121000,1643,1
0550e1b4-d2c3-4452-90ff-d612323622c0,b15a930f-ccd8-4e5d-8c56-745da7c8f948,9000,1077726973000,727,1
fd5dfff3-c323-47be-846c-d8f4c426ae79,3dd5712b-fecc-40d5-892b-73adf1bb6e14,16000,1079575213000,1490,1
756bf83f-2124-4252-a334-06082481a0a9,f951271a-707c-4e92-b359-5e02d4f274b0,7000,1077867868000,1827,1
4d9ff6c4-755e-45d0-ba79-5dbbaef512c2,888c5fa2-47d1-404f-9d04-dc6e6e77c088,5000,1078243216000,1523,0
29c45542-3a7d-420e-9f16-ee6ab715e77a,903b4666-39f2-4899-ab41-31ae3139f19b,20000,1077913364000,1523,0
b8dd4e26-68a6-4101-abcb-5db4f3a8d7f5,e2b08afc-4610-435e-83c4-b557e4deefe7,9000,1077618982000,1759,1
2774f6e0-cad3-47cb-b17e-e0aa6e81afe7,f550dac7-4d2f-412a-8324-4c868ff108c1,19000,1077735553000,944,1
b6cb0328-0a60-475f-a112-6b3d53abf148,8cbe79ca-786d-450e-a5da-624402f00fe9,14000,1077616536000,610,1
af5b3e3e-4e52-40f7-b812-d0cb371c54f6,23a9ebe2-58a7-486c-aa3f-58f099b4961f,19000,1077589191000,794,1
78b3f905-8533-4b7e-9261-f47dbcf4f019,1006d676-ca6b-4353-bd6f-ff6037428b61,23000,1079561279000,1852,0
6f56f726-a4d2-4ef0-abcb-a41cfcfef6d9,fb5b8a10-8589-4c09-84da-5243ac54764b,20000,1078297584000,802,1
63889209-32c2-44ef-b07b-0968a681a4b0,df94f035-2ffa-40a7-9de5-4c8c5f5e3f02,14000,1077741055000,896,0
40618641-9ae9-4785-9fce-597e03fa6803,1dbcb0b5-0319-4d9f-bfbd-60339defb192,12000,1077643892000,612,1
606553f3-51c4-4ba3-b234-37384b10dcaf,69b0f362-b282-4b57-a57c-4ee26f5357aa,18000,1077607055000,1690,1
a5df7442-b5bd-4dd6-80d3-537f827fff59,376342c6-029e-4e64-b5a0-e9a6598f3e26,29000,1079562023000,2125,1
67cce292-1a1e-4149-bab8-2f5879dca70f,d6da2482-3dda-430c-bcd3-12355face98a,22000,1077588442000,2136,1
49b1710e-87b4-47a7-99a4-e18a0fe710f3,a15d7d4f-e3b0-401e-9f2b-48c6256e327a,7000,1077676136000,2095,1
25c0904a-1535-4626-bf86-ebbbf40de357,05296718-977d-4176-9ba1-7ddc6f59aebf,6000,1078186469000,611,1
256ddfd7-e31d-4399-9d0c-71ff9421f8fe,953e4a8a-3c6d-4729-a901-60dccfbae614,6000,1077913401000,719,1
c05c2fed-16f8-4aaf-92e6-47316ac8af71,fcec9c3d-a359-44dd-8f19-9427020c5cf2,7000,1077806164000,611,1
8f98ad67-b7c1-4767-ab31-902612abeab8,45f087bc-50a6-497a-ad49-0f23f9c26f91,3000,1078039043000,2152,1
ea7a197f-7f1a-4214-b2e1-035af771779d,00e1b5e3-ae42-4839-bb36-acd652945522,4000,1076989871000,1305,1
75b5b610-4b0e-48af-a046-593a63a71f7b,888e4fad-6e58-40f6-9728-23baaf2bc7d3,7000,1078614265000,812,1
3dd086db-4c03-424b-ad4a-361d505da762,15bd0502-5c7d-438c-a7d2-b11ddb266daf,8000,1078111703000,1519,0
fd9426da-77bb-4ce7-8ca7-a2b51f04c2fe,7fe2b444-bf30-442b-9954-31f1a9f95463,9000,1077865637000,1827,1
49e5349f-597a-4406-8d10-0fa8080083b1,dcd8a882-a0eb-44b4-bd95-1af2fc760740,23000,1078049256000,612,1
78b3f905-8533-4b7e-9261-f47dbcf4f019,cb8430bd-2c4c-4cc5-955e-c50759fc35b1,21000,1078555985000,1852,0
cf4c74f6-7bf8-4759-9de5-54d6a0821b1b,c1ed9ca3-2ccb-497e-8c06-ec34e09b7112,11000,1079892904000,1892,0
93322632-e911-470a-a2b1-7b6ff182d31d,8e332d21-031e-465f-960c-62d2294ac561,8000,1079186088000,1150,1
7fc76930-80e0-4311-baf0-a38547a5fa17,c3ca1860-8df8-47dd-a7a6-fd054179330a,11000,1078303059000,1162,1
6a55c939-4a38-4069-bed8-53e366194776,26556d59-011d-49d6-8bb3-e36c7753d678,24000,1077736414000,1595,1
397236a3-76fe-49b8-be26-fd3792bac452,b82fab28-6d02-4032-a35a-843d9467d1f1,21000,1078041015000,806,0
94c50629-2cf9-4f1b-9a23-cfbb82abdb10,b7e1f51d-dd54-459a-b863-de6cc055e745,22000,1078053764000,611,1
44ce1bfb-fa76-4709-8fc1-356cca1e2185,2adde815-83b0-4758-a104-5edebb13e6ce,8000,1077580103000,2169,1
f87f4c3b-76fe-4779-b9cd-6572a8ff37bb,46dcde41-f994-4539-9b2c-2e26adb6b749,23000,1077538817000,505,1
0360b9ed-03a9-410d-9195-1165e7d6ecfd,ae356fac-cf83-4615-9860-4c8e0dc934a5,7000,1077589069000,1759,1
df6162b5-e39b-42a7-a271-3a3a851e3801,49303ee1-196a-4170-a8e5-a51bcaee37dc,19000,1078900950000,821,1
b7f967d5-10d2-48ae-a970-e43aca40c6eb,34775dad-f340-4ac3-8eeb-5234f7c7d804,13000,1077590256000,2094,1
1a773293-ae95-4ffe-91c9-a3be223a5e06,ebe3ce17-0594-439a-a529-0ac52b0372df,10000,1077729964000,556,1
e6a80d7d-8f43-4d78-af06-4ddc390f2840,0b10fc92-9f5c-43da-9b67-13d6d630fecd,9000,1078559688000,1162,1
36354bb2-ce00-47e4-9be6-2719d33f568f,1b331dfc-6027-4ed7-b956-d423ab3917da,26000,1079138960000,874,1
75e5820c-bd64-4939-b585-bed50f9205cb,d76c9fa2-24f7-4c6e-b321-f2230fd0df02,10000,1077914616000,1827,1
6a2f0bad-1c36-401a-a1bd-489f53fcf22c,15bd0502-5c7d-438c-a7d2-b11ddb266daf,10000,1078840173000,1519,0
7f7a1ba5-1b23-4a5a-ade2-ec5f8c60a3bc,db0f4d86-210c-4614-affe-b8605d3ec848,11000,1078848633000,1772,1
8c755ab4-3ee2-432b-a40a-050a2bef369d,2fe7c961-6665-4d80-86fc-585cc9454c08,23000,1077617543000,1759,1
72cbea9b-3fb5-46cd-a260-b66ab881c798,ca734f43-1e7f-4a6f-afb6-f07c1f7fc256,15000,1077687737000,2095,1
5519f265-e142-495b-91cc-f7a638de7031,9413d153-d432-4fbe-b00b-cf12ad5ea8f4,5000,1077692460000,2159,0
dcd8a882-a0eb-44b4-bd95-1af2fc760740,bbe97815-9ecc-46e7-a0d2-6517da5fb821,15000,1078153685000,613,1
40e2b138-cf35-48ac-a100-6ccd8e626932,b8e09b99-3297-4cc7-9478-cb2cae399a70,7000,1078213791000,590,1
c2f2200f-bae0-497f-b1ff-7b22f5b22a4c,6ff57830-5821-4b11-81d3-c4d048527d98,26000,1077583211000,828,1
93322632-e911-470a-a2b1-7b6ff182d31d,41481687-630d-4277-8ab8-2169f138abf7,11000,1079655428000,1554,0
66ba02d4-d3dd-4c82-86f5-da3a6f61cfb0,e6a80d7d-8f43-4d78-af06-4ddc390f2840,26000,1078904536000,1162,1
79d89361-adc1-44ef-9835-4e43b9e50d08,aed7c5d0-ac6d-472e-ab7f-86224ae169f8,10000,1078457467000,590,1
1507c154-6f7d-4226-9850-81f350dcdb1e,8fd312d3-627f-4cc5-87a2-5110c08e1964,23000,1077923118000,1342,1
8c5816f9-a298-4768-8291-69c94b31a188,de76b93c-d0b3-4d42-b97c-5cae6b455763,11000,1078296199000,1162,1
dac4cd67-d400-4554-9d7e-2e34a1eb0e47,e0c32fb8-40eb-434f-a97e-51842cf1b02e,13000,1077655612000,1759,1
89ca4751-3112-4adc-848d-01e910a56522,fa0c5923-0fbb-4101-84b3-da8ccbbbbf12,10000,1078096844000,2152,1
f4ff2439-3c9d-4d5e-b0ef-9607fd0d00c5,94422b63-1fd8-4be2-842d-bae891cdb7c0,12000,1078045076000,591,1
14e0eca5-eebb-4e3e-a832-e5d2b79b499e,055db2bf-4400-4f7f-a093-84c831a02954,20000,1078046220000,590,1
8f9e5c6b-284c-47d0-bfc0-abbd80741ec5,cd0e8f67-dc9c-46d9-a751-7476756515dd,24000,1077856964000,1827,1
e6a80d7d-8f43-4d78-af06-4ddc390f2840,66ba02d4-d3dd-4c82-86f5-da3a6f61cfb0,10000,1078904647000,1162,1
24d43feb-8834-4e15-b057-ad1fd6518684,8f9e5c6b-284c-47d0-bfc0-abbd80741ec5,16000,1077867317000,1827,1
65fec761-919f-4efd-8116-e907bb9735d5,0695f509-8d22-4724-89d9-ac7c8e0e4b31,17000,1077861907000,1451,0
7f06e70d-9f2c-4392-903f-7d750b78ce2c,a15d7d4f-e3b0-401e-9f2b-48c6256e327a,17000,1077858971000,2095,1
8c5816f9-a298-4768-8291-69c94b31a188,7fc76930-80e0-4311-baf0-a38547a5fa17,14000,1078297157000,1162,1
c7a04371-e27f-49ed-a059-af5c6db0812e,8c755ab4-3ee2-432b-a40a-050a2bef369d,15000,1077626177000,1759,1
f36082f3-b1b4-436c-8db2-7fe9900d0b5b,739989d1-0381-4a01-b969-b319f3629864,14000,1079562695000,2125,1
c3ffcd97-6e1b-4aef-a201-b68627b1ac5a,8e428b1e-7403-4f9c-95c8-f7c8d04c1eb8,22000,1077508065000,1691,1
587ea07d-4238-44ff-a528-e1b00762262a,5a69c256-10e5-4f72-a223-724b6da90884,5000,1079560495000,2132,0
424e8cc5-f3e6-430e-a109-a91ff879852b,3cdcb7b9-95c9-4026-8fcd-1ae59fc1a98b,6000,1078117519000,1219,1
3c186ba6-29eb-4aab-b7a9-101dc678533e,dc4c9825-4361-4632-8e11-c04f02581cc6,17000,1077508427000,1105,1
f045bf9b-515a-4eef-af4a-da273ab08eab,1b9cd05b-ff30-4407-b3c2-e182445c99b5,23000,1078890834000,1510,1
bcf43a14-1dd8-43e1-9dce-13cd31f6d090,d03f7937-084f-457c-96df-df5ec604b5bd,12000,1078298470000,590,1
5a5f99de-76c5-422a-bc78-808d1ce59078,4c828bd3-58cb-4602-b7d4-1067b17c48be,14000,1077963940000,1610,1
388c281f-8314-424b-b18f-e931abe14c60,6516f768-5b5d-4695-8a25-75849013edda,10000,1077686090000,1746,1
ebe3ce17-0594-439a-a529-0ac52b0372df,d6ae119d-facc-47ce-90a8-5ba7abe38d69,15000,1078609693000,1672,0
c3ffcd97-6e1b-4aef-a201-b68627b1ac5a,b15a930f-ccd8-4e5d-8c56-745da7c8f948,12000,1077547678000,727,1
9cfcba45-5e7d-42ba-a3b9-6bc0b481986f,2fbc446b-69cd-409c-ab94-f0f8d0b53a37,21000,1079161989000,1411,1
606553f3-51c4-4ba3-b234-37384b10dcaf,69b0f362-b282-4b57-a57c-4ee26f5357aa,20000,1077609317000,1690,1
50bbc6c9-e683-4f36-a90e-27e01cb0492e,309b95d9-c69c-48bd-9944-801eb04fbf49,11000,1078039545000,612,1
659d0ebb-7dba-4955-b4b4-62a881abb1ea,673db8d4-e851-4e8a-be70-05fae4e1299c,3000,1077583360000,891,1
7fdc93a7-320d-4c79-ab68-d197d3451156,0344f733-bd8f-4440-a45b-a58d0a56b255,13000,1077693456000,1105,1
a6b9befa-9824-43fd-99b8-02c897641582,8a575b9b-b6ec-4a4a-89ca-01fdfd57e547,3000,1078036593000,2095,1
3822468c-086a-4817-8e4a-4f5f06466a42,db692582-6f2e-4b8c-8aec-b615e699755f,6000,1077577799000,1058,1
5c585608-7c04-471a-b232-51e4cbb06251,ef3516fa-0d3b-4097-9fe2-b19234e8d384,7000,1077880556000,1342,1
30db0102-5753-488b-8cb1-c96ab33e2e42,d585dc86-e223-46ba-b3f6-af23b6e699e5,10000,1078723258000,803,1
3f7757c2-7e0b-4306-bd56-bcaece8fe0e8,1a88ad8d-332f-4fde-9155-3aaa381d0494,13000,1077859105000,591,1
79d89361-adc1-44ef-9835-4e43b9e50d08,c47874eb-b1d1-4e3e-986e-191397fe4872,17000,1078275864000,591,1
94422b63-1fd8-4be2-842d-bae891cdb7c0,015443b9-a807-4ff2-959e-031a90b76643,24000,1078026414000,591,1
41bfa34c-bab8-444c-ba75-2f814c3e3328,9e847aaa-b494-4046-ade4-5ed35e079a84,10000,1078304928000,812,1
3cc24499-7d46-4d76-b82d-bada22ade3e3,ee46fc85-379a-4b13-87b6-803b7bece7f1,27000,1077617315000,1463,1
e05aa3fb-e4d4-42fa-a0c7-88e58c33cf4f,6df62aef-635c-4f21-9356-b9ddaa3aac7e,4000,1077503179000,837,1
859e2967-6683-4761-ad20-dca2ebf0aa1f,ba032c56-0b47-4688-9e97-b094c64bbfa5,27000,1078895308000,62,1
e419a8d9-e226-4e22-98b4-0390e93e6d4e,060d6207-833d-4c0a-b5af-a7d72da62164,23000,1078110623000,1622,1
8f9e5c6b-284c-47d0-bfc0-abbd80741ec5,5da2fa2e-b179-4d89-bae6-3fd2ad20a662,9000,1077868244000,1827,1
c47874eb-b1d1-4e3e-986e-191397fe4872,78f72303-65c8-44b9-af33-a65ad25cfe1d,14000,1078032528000,591,1
f8637028-f6b4-40d4-bf35-138a8f2f9e44,75e23037-60b9-44d7-93d7-419ef005dc2d,19000,1077679302000,2152,1
17e546ea-b926-45e0-b50a-097f7203f331,6c3078bb-d53b-42d4-89e9-c2f22b48212c,26000,1078088237000,812,1
ad101b3f-2cf4-484c-a935-0aed55b348b7,58fb5590-3a30-4eaf-a0e6-65e9bee8a781,34000,1077734546000,891,1
969443bd-20f4-484e-92f0-494b8d517f81,aa345183-4fa9-4b1c-b4ef-6f3d24ad74a2,8000,1078681628000,785,0
3e414fdd-d131-4ba2-b337-332f7bb7f83a,a54e6c57-1024-4d62-80ff-ac7a04080c7c,5000,1078215269000,610,1
62314fa9-f24f-4d9e-b58d-50ce770a4b7f,51dd0252-cbaa-4273-ad4c-0e65d03d1785,14000,1078981742000,1328,1
57aa23c8-d10d-4e6b-83fe-cddfd965d39d,1c7c622b-1669-47c8-8cd3-03dcedc64669,15000,1077753210000,1706,1
794fe7ab-ee10-4f93-a165-20a600c21d92,b1ec1084-050b-451f-bcb5-e19caf761867,9000,1077864291000,1827,1
93308623-aab1-43e9-a0a3-9262f9dbf8ac,8789b617-9472-4476-8669-ad841fe97958,10000,1077621429000,1451,0
a9257282-a24c-437d-a5c5-2aafa125ef4e,8348e393-70ee-4272-9da3-6e08fb4a3171,25000,1078034926000,1473,1
ea38f74a-87af-4668-9724-6bc6759a39e6,88738efa-6624-4e2a-acc0-7d3c46a62e5c,8000,1077581545000,1595,1
69818343-d098-45a8-8720-6bc76e20378e,aac81fa5-8bec-446a-b4b4-135be122a7af,19000,1077607607000,2101,1
5728e7b5-4891-4137-a6c4-1443bd3d49f6,00f40ef8-eeb4-4a37-a364-505d19b2cc70,7000,1077857969000,802,1
509d4078-51ce-4031-8163-563a2aaa7a19,ea709b45-5c78-4b2c-b573-f4a92735089a,7000,1079146749000,2106,1
3eb50fc3-7e48-47b2-a2d4-4af7b54778ea,ee46fc85-379a-4b13-87b6-803b7bece7f1,29000,1078068697000,1463,1
a6bf6516-42e5-4f52-a535-2462df3dae72,c82bb08a-9ae6-42e3-bf30-6737d7c2710a,33000,1077508249000,2101,1
0906fe7a-d2f8-4793-83ea-90e4b69fc61e,7b16ef21-7cc2-41a1-8aea-04df760c19ac,22000,1077738124000,2157,0
5bb26799-97c1-4400-b078-478e341e3b87,d1405e6e-95a6-4e1a-88a1-d16b063d6321,26000,1078196824000,1769,1
d6f7e134-c633-42c6-bc71-5349978d70c6,6c3078bb-d53b-42d4-89e9-c2f22b48212c,22000,1078595561000,812,1
0e0bc52b-b477-46a6-bb36-87d69d183f7b,519443e1-6af1-4f1c-b221-874bc7fdc45b,6000,1078728109000,1162,1
6031f70e-80dc-4a3b-beab-1526bd808850,c0a1fba7-a0dd-44dc-ad61-ca13f4520278,14000,1078981253000,802,1
29c45542-3a7d-420e-9f16-ee6ab715e77a,0c6ad310-f87a-413b-9263-5f085d720ec6,24000,1078947567000,1523,0
8348e393-70ee-4272-9da3-6e08fb4a3171,a624514f-b1d4-454d-8aa0-736bd458aba4,24000,1078304162000,751,1
268d806f-347c-464f-82f9-f2630ca3e3e7,f4ff2439-3c9d-4d5e-b0ef-9607fd0d00c5,9000,1078130333000,590,1
0994d2bd-0592-441a-b4cb-872762d5bd60,2edb756f-f77e-4b15-94ad-a03191950250,24000,1078290837000,802,1
7fc76930-80e0-4311-baf0-a38547a5fa17,c3ca1860-8df8-47dd-a7a6-fd054179330a,8000,1078302449000,1162,1
ea38f74a-87af-4668-9724-6bc6759a39e6,88738efa-6624-4e2a-acc0-7d3c46a62e5c,5000,1077581711000,1595,1
34897b9e-b538-41cc-b26e-7643f9fec273,489d8168-372d-463a-b0d3-2deee2ed375a,8000,1078042262000,620,1
8f5e2ec0-2cf8-424c-8c24-1edf1af69de9,647ae3c9-4663-4895-804f-edcfa8415e54,11000,1078093795000,620,1
ca4cb48f-0730-447c-a3e9-2755b67898f1,63837bee-9a2d-4f3f-a4d6-0f43b75e3986,16000,1077589365000,689,1
43adc04e-46cf-419e-9526-03aeae28e62a,7cdae5de-d6ab-4c4c-ae0b-bdcc81e643d9,10000,1077622636000,1649,1
a56d0aa6-b7ed-4690-b4dc-89d3b13650fc,66a4c4f1-eb46-4d1c-a4a6-114b93ff575b,5000,1077641864000,1688,1
409350c5-b190-41eb-923b-6c530e9554c7,385ff3b4-a246-45e5-9857-64e3c0a3a1a8,25000,1077656486000,874,1
ad101b3f-2cf4-484c-a935-0aed55b348b7,58fb5590-3a30-4eaf-a0e6-65e9bee8a781,20000,1077734419000,891,1
660a1c68-b70f-48c9-9dc2-e4b32a0b8785,b7867114-8c94-4ef2-802d-b3810e6f4bd7,8000,1078680845000,746,1
80331db9-cee5-4e48-9d5f-5787ae475589,5894152c-a5eb-4d60-a331-984d7c70c257,10000,1077736077000,1376,1
2cbf5264-8b3e-46b5-b25c-2ad4b5cefb7d,46d9d4ac-b711-4431-bbb5-449af2efafb7,7000,1077648931000,2101,1
4f9fce9f-a0d6-47ae-8b41-83fc53771dfd,78469959-645b-436d-8119-58a5dfadb31b,7000,1077963530000,1088,0
54534a24-f142-4882-af80-7aece0b01c05,1e140902-2b39-44fa-b4b7-8d231b723faa,7000,1078209448000,1162,1
5da2fa2e-b179-4d89-bae6-3fd2ad20a662,8f9e5c6b-284c-47d0-bfc0-abbd80741ec5,19000,1077868250000,1827,1
7e7a6360-672b-4a1d-9e3b-fb51d0930b92,18017983-53ee-42cb-99fd-c17330d9bf51,10000,1077356471000,1106,1
c4c6b1cb-06fb-44ac-8bae-2f62561ab424,f1506bbb-dce1-40ac-94f0-d137c0faff99,22000,1077764222000,745,1
1dca0837-ec34-4c12-beda-c3c3b99bc984,f0d1c6a3-5ff2-4cf7-acc0-93f30563cceb,20000,1077759101000,1105,1
8b824cf1-986c-42c1-b1a5-1ef5651b3551,4a980baa-c30a-4651-a3ac-1fa379e8f284,11000,1078175910000,620,1
319b99fd-f29d-4841-b906-9fc4344e3362,9e225aa6-e00d-45c9-a2e7-14cb5f81d7ca,7000,1078106707000,1935,1
ca51e65e-bf62-4096-8205-74895a307116,309b95d9-c69c-48bd-9944-801eb04fbf49,12000,1078040723000,611,1
3c9bade7-d726-4e3a-88a2-034f1c01820c,efbaebf5-afb5-4f61-89a6-563800075b13,4000,1077583049000,621,1
c2f2200f-bae0-497f-b1ff-7b22f5b22a4c,20c75edb-1bd9-4db1-8174-e0d37c22a2aa,21000,1077582009000,828,1
1dbcb0b5-0319-4d9f-bfbd-60339defb192,a987720a-677a-4352-aa54-76a2abcf5a0f,12000,1077652522000,610,1
6653023c-e0ae-4098-8681-ca06ecc74e2a,ebe3ce17-0594-439a-a529-0ac52b0372df,6000,1077622660000,556,1
772ecb63-ae16-42f1-b93c-f86e95448a3b,1dd45e42-6dbe-449a-877f-d54253e6f0ca,6000,1077752705000,1800,1
6c1a6ea8-5179-41ad-9493-4f2e4f88ee59,20243c1c-dde5-4a2f-af13-4168946955e9,33000,1077688147000,874,1
4f523c28-4b3d-4092-a96f-a62c452adbbc,29c45542-3a7d-420e-9f16-ee6ab715e77a,6000,1077916981000,1523,0
aed7c5d0-ac6d-472e-ab7f-86224ae169f8,f4ff2439-3c9d-4d5e-b0ef-9607fd0d00c5,8000,1078132919000,590,1
19220e3a-18c5-44f3-9563-ab07975c29fe,36fd3696-c115-433a-8514-b5ba6d73ed1b,24000,1077435060000,612,1
1006d676-ca6b-4353-bd6f-ff6037428b61,78b3f905-8533-4b7e-9261-f47dbcf4f019,28000,1079524625000,1852,0
0a82b46f-1a1f-4306-8464-95f5465881c8,2c9bfbe7-48e0-401b-ad58-914dd5ad8db5,13000,1077012947000,2159,0
7d30a680-347a-4913-9efa-3835f0dcd2aa,9a615ae5-1a02-4f71-b02b-b820407aef4e,10000,1078069076000,610,1
8a968a1f-0445-4393-a63a-a676e1a2da43,abc60374-a681-4fbe-a08a-e1023575b9c6,7000,1077504785000,891,1
f622649b-f30d-41be-a039-7ef8914bc614,463d1ffa-14de-4d8d-aed4-7b3f949e6346,13000,1079127856000,2077,0
1bda457b-01d4-46e9-b4d4-8034e012cc4a,8348e393-70ee-4272-9da3-6e08fb4a3171,6000,1078303787000,751,1
f8ae9735-338a-4121-8d4a-7b0e34ea8ba5,40618641-9ae9-4785-9fce-597e03fa6803,17000,1077644333000,2157,0
98ef7662-9284-4481-883f-e956e34c2c72,3ea1af05-d504-4a60-9b92-b64a88d7036a,27000,1077857886000,718,1
d7e4fd43-557c-4c03-b5fa-f9ef3f7e1f8b,aee9d137-7efd-4f44-80f9-96f2c7e070ed,7000,1077609239000,558,1
dcd8a882-a0eb-44b4-bd95-1af2fc760740,06683d87-4b7f-42ce-b9b3-e7d571ebc016,10000,1078182479000,610,1
2808e2c2-6723-4bb8-8b9c-2a1142b63881,3613a5a9-470f-47bb-897f-9e6279ed811b,19000,1077675918000,1859,1
294ad4b3-44e3-4235-95f9-f1ca71edb961,23b4f340-1cde-456a-b222-136238e23d7c,24000,1077588031000,1376,1
0360b9ed-03a9-410d-9195-1165e7d6ecfd,2fe7c961-6665-4d80-86fc-585cc9454c08,31000,1077589787000,1759,1
83435d0a-6e74-4126-9e49-e64a62af0da6,6c5f2902-ea81-43f6-831f-a6c05a753891,23000,1077807858000,1902,1
bf449dd6-aa56-4696-9cbd-999ddf2a00c8,866d2783-128a-40d1-9878-4c22e1ac7c92,13000,1077857689000,1342,1
f7097f13-90b9-4d00-8e95-ca21d63593fa,882516bd-d363-4520-a395-0383958e5282,17000,1077738120000,1111,0
daf39a23-4609-4ed9-a38a-4f67355eaba2,1277fea3-bf6c-40bb-919d-542c01f62f8f,5000,1077587659000,1688,1
